order_id,customer_id,order_date,order_value,num_items
O0001302,C00413,2024-08-15,54.14,1
O0003627,C01141,2025-02-22,176.18,3
O0003905,C01243,2025-02-26,52.84,1
O0001308,C00417,2024-04-14,70.43,1
O0001628,C00515,2024-07-14,72.17,4
O0005833,C01858,2025-03-07,73.09,1
O0004187,C01341,2024-10-27,76.88,2
O0004655,C01496,2025-04-08,39.7,2
O0000583,C00176,2025-02-21,49.02,1
O0002718,C00871,2024-08-08,134.33,2
O0001102,C00335,2024-10-14,32.62,1
O0003687,C01161,2024-03-22,53.5,2
O0005009,C01603,2024-05-28,131.03,5
O0003735,C01176,2025-04-18,130.08,4
O0003811,C01204,2024-05-07,92.65,1
O0000682,C00202,2024-12-22,100.84,3
O0000963,C00288,2024-07-05,72.34,4
O0001391,C00442,2024-11-29,31.0,1
O0003256,C01030,2024-10-28,135.61,3
O0001117,C00341,2024-09-12,50.09,2
O0002643,C00854,2025-03-14,42.15,4
O0003082,C00976,2024-09-03,37.19,3
O0000584,C00177,2024-03-08,43.09,2
O0002003,C00635,2024-05-17,116.93,3
O0004113,C01316,2024-06-29,106.88,2
O0004207,C01350,2024-05-16,99.82,1
O0002199,C00704,2024-03-24,40.66,2
O0001908,C00596,2025-03-10,78.29,5
O0001171,C00364,2024-04-13,88.62,4
O0001886,C00593,2025-04-11,81.88,2
O0003941,C01260,2024-04-06,90.96,2
O0004194,C01346,2024-05-31,60.48,1
O0004796,C01540,2024-09-03,52.73,4
O0004889,C01570,2025-01-13,71.56,3
O0000745,C00218,2024-10-29,47.88,1
O0001241,C00388,2024-08-27,42.74,1
O0003443,C01089,2025-03-01,44.31,4
O0000597,C00178,2024-12-25,62.67,1
O0005556,C01773,2024-02-05,78.69,3
O0006081,C01925,2025-04-01,184.08,3
O0001397,C00444,2024-10-28,114.89,4
O0005550,C01769,2024-12-02,45.16,1
O0004236,C01364,2024-10-24,59.44,2
O0004499,C01454,2024-07-25,61.0,4
O0004936,C01584,2025-01-19,110.47,5
O0004937,C01584,2025-01-23,77.55,3
O0005984,C01901,2024-02-12,76.34,3
O0000192,C00066,2025-02-01,48.05,2
O0001092,C00332,2024-11-02,26.16,5
O0006171,C01960,2024-05-02,45.34,1
O0004972,C01594,2024-06-24,144.9,1
O0002451,C00800,2025-03-12,177.62,2
O0001997,C00631,2024-09-27,129.62,2
O0005815,C01852,2024-04-27,64.78,1
O0002993,C00948,2024-12-27,72.86,2
O0000501,C00154,2025-01-08,28.78,5
O0001897,C00596,2024-06-19,88.38,1
O0004167,C01335,2024-08-11,37.64,2
O0002362,C00765,2024-09-02,91.05,1
O0005227,C01675,2024-11-29,77.28,1
O0000607,C00180,2025-01-10,179.81,1
O0004078,C01302,2024-03-17,82.76,1
O0004867,C01563,2024-02-03,78.27,1
O0002967,C00943,2024-06-29,79.36,2
O0006045,C01915,2024-11-01,77.29,1
O0004789,C01538,2025-03-14,70.77,1
O0003526,C01119,2024-03-10,55.87,1
O0002206,C00707,2024-04-17,106.95,2
O0001112,C00340,2024-10-03,78.06,2
O0002624,C00850,2024-08-29,60.14,2
O0001980,C00625,2024-03-18,164.24,1
O0004484,C01450,2025-01-16,32.98,3
O0002386,C00778,2024-04-25,144.58,1
O0005703,C01821,2024-11-17,101.55,1
O0005047,C01619,2024-11-01,39.24,2
O0004621,C01487,2024-01-30,109.48,3
O0005101,C01635,2024-03-30,62.45,4
O0006159,C01956,2024-05-27,67.64,1
O0000519,C00158,2025-04-05,135.57,2
O0001673,C00525,2025-04-19,114.87,1
O0004184,C01341,2024-08-08,62.28,1
O0005027,C01610,2024-11-25,51.12,1
O0002984,C00948,2024-08-04,161.51,5
O0003650,C01147,2024-11-14,53.03,1
O0005015,C01606,2025-02-06,140.27,2
O0001356,C00431,2024-07-21,177.42,2
O0000872,C00256,2024-10-01,48.1,3
O0000457,C00138,2024-01-16,54.67,2
O0001649,C00521,2025-03-18,114.82,1
O0004114,C01316,2024-07-10,77.78,4
O0000004,C00002,2024-07-12,138.13,3
O0004279,C01380,2024-01-21,175.47,4
O0002273,C00734,2025-03-07,36.98,1
O0001481,C00466,2024-05-13,129.65,2
O0004466,C01441,2025-02-18,151.96,3
O0003605,C01137,2024-09-04,89.98,4
O0002590,C00834,2025-02-19,129.7,2
O0001350,C00430,2024-07-12,28.36,4
O0002973,C00944,2024-08-20,64.83,3
O0003939,C01259,2024-06-25,95.22,2
O0001222,C00381,2024-07-06,81.32,1
O0004733,C01516,2025-04-21,27.92,2
O0002114,C00678,2024-08-17,46.61,1
O0005939,C01883,2024-09-19,43.45,2
O0005559,C01773,2024-05-14,114.19,2
O0001157,C00356,2024-10-12,36.26,3
O0002909,C00929,2025-03-10,54.16,2
O0003095,C00980,2024-08-08,60.32,1
O0004850,C01557,2025-04-17,49.77,3
O0002119,C00680,2024-01-21,66.44,4
O0003112,C00985,2024-11-30,89.01,2
O0002771,C00888,2024-08-24,69.74,2
O0000331,C00099,2024-11-22,148.27,1
O0001421,C00448,2024-12-08,74.39,1
O0004630,C01488,2025-03-27,89.21,1
O0005332,C01703,2025-01-28,44.48,3
O0004386,C01409,2024-08-28,107.85,2
O0001361,C00431,2024-12-29,127.27,1
O0001301,C00413,2024-07-04,30.81,4
O0002607,C00842,2024-01-06,127.6,4
O0004945,C01587,2024-03-26,70.38,4
O0001905,C00596,2025-01-07,96.74,2
O0002208,C00708,2025-02-27,33.48,1
O0001152,C00355,2025-03-28,76.98,2
O0006206,C01974,2025-02-19,35.07,1
O0002617,C00846,2024-11-16,125.64,2
O0003046,C00967,2025-02-26,45.51,4
O0000668,C00197,2024-11-14,21.37,3
O0005077,C01630,2025-03-03,51.06,1
O0004215,C01354,2024-02-25,70.55,2
O0001358,C00431,2024-08-07,116.53,4
O0005662,C01808,2024-11-16,69.81,2
O0004994,C01599,2025-03-12,31.39,1
O0001195,C00370,2024-06-11,41.73,2
O0005453,C01731,2025-03-14,128.32,3
O0003039,C00965,2024-07-15,81.44,4
O0001467,C00460,2024-10-23,81.27,3
O0002150,C00690,2024-12-14,125.18,4
O0001149,C00353,2025-03-09,41.96,3
O0002785,C00895,2025-01-04,58.63,1
O0005092,C01633,2025-01-31,69.24,2
O0001134,C00345,2024-08-17,83.56,2
O0002591,C00835,2024-10-24,56.4,4
O0000650,C00193,2025-04-28,51.37,1
O0004821,C01548,2024-11-24,104.24,2
O0006222,C01979,2025-04-08,24.48,1
O0005247,C01680,2024-10-16,23.98,4
O0005328,C01702,2025-01-29,34.96,1
O0004567,C01472,2025-01-31,116.1,1
O0005313,C01697,2024-03-29,148.2,3
O0000311,C00092,2025-04-24,102.13,1
O0005479,C01741,2024-08-11,83.92,1
O0004147,C01331,2024-07-04,83.85,1
O0001793,C00569,2024-03-28,113.58,2
O0002728,C00875,2024-08-19,35.24,1
O0001828,C00576,2024-11-17,67.32,1
O0001017,C00302,2024-07-19,72.0,3
O0002373,C00772,2024-04-08,51.94,2
O0001384,C00438,2024-08-19,108.09,1
O0002655,C00858,2024-12-02,32.13,3
O0002926,C00933,2024-06-11,27.85,1
O0006180,C01962,2024-05-21,69.46,1
O0004474,C01448,2025-01-20,153.47,1
O0001008,C00301,2024-04-25,31.27,2
O0001954,C00619,2024-05-13,52.14,4
O0005355,C01708,2025-03-23,114.71,1
O0000685,C00203,2024-06-30,68.82,1
O0003177,C01008,2024-06-11,101.83,2
O0002874,C00916,2025-03-10,45.67,2
O0000203,C00068,2025-01-07,66.93,2
O0001710,C00540,2025-03-05,137.1,1
O0000166,C00058,2024-08-10,85.35,2
O0002622,C00849,2025-03-01,63.09,1
O0000786,C00231,2025-03-29,122.65,3
O0005908,C01873,2024-07-16,79.18,1
O0002486,C00808,2024-12-17,90.6,2
O0006184,C01965,2024-11-30,103.29,1
O0000259,C00081,2024-09-21,42.03,2
O0000990,C00295,2025-04-17,118.43,3
O0000242,C00079,2024-05-07,87.27,3
O0005622,C01794,2024-08-26,57.94,1
O0004667,C01500,2025-02-24,25.73,2
O0005866,C01867,2024-11-01,95.87,2
O0001516,C00477,2025-01-12,90.41,2
O0005214,C01672,2025-02-22,81.97,1
O0005582,C01780,2024-12-29,92.02,1
O0000033,C00010,2024-03-10,28.91,2
O0002808,C00898,2025-01-29,107.4,1
O0000724,C00215,2025-02-11,36.16,2
O0004360,C01401,2024-10-09,126.41,1
O0005825,C01856,2024-10-08,74.74,2
O0003775,C01193,2025-04-24,46.74,1
O0001228,C00383,2024-04-14,72.53,4
O0004471,C01445,2025-03-11,41.61,1
O0005013,C01605,2025-03-06,24.04,1
O0000042,C00013,2024-06-06,83.88,2
O0002840,C00905,2025-01-03,86.31,2
O0003892,C01239,2024-12-16,27.68,2
O0001831,C00577,2025-03-17,104.32,1
O0001471,C00461,2024-04-14,31.01,2
O0005126,C01645,2025-01-25,74.79,1
O0000638,C00191,2024-11-09,47.27,1
O0005805,C01850,2024-08-18,30.98,2
O0002168,C00693,2025-02-05,133.95,2
O0004126,C01320,2024-08-15,54.32,5
O0004378,C01407,2025-01-03,31.16,3
O0002463,C00802,2024-06-01,34.44,1
O0000548,C00166,2024-07-29,76.48,4
O0004460,C01440,2025-04-06,45.82,1
O0004694,C01510,2024-09-16,47.37,2
O0005175,C01661,2024-10-19,78.57,3
O0004732,C01516,2025-02-10,54.6,3
O0006066,C01920,2024-04-18,61.07,2
O0000005,C00002,2024-09-01,149.72,3
O0001155,C00356,2024-09-20,70.15,5
O0000560,C00167,2025-04-26,65.71,1
O0000554,C00167,2024-11-07,38.65,4
O0004235,C01364,2024-10-11,54.86,3
O0004618,C01486,2025-01-23,76.87,1
O0005275,C01688,2024-08-17,98.63,5
O0004312,C01391,2024-12-15,66.73,2
O0000767,C00223,2024-06-18,64.98,2
O0003389,C01074,2025-02-22,115.02,4
O0003489,C01106,2025-03-13,98.86,2
O0002050,C00651,2025-01-08,33.9,1
O0006089,C01928,2024-04-30,45.27,3
O0002281,C00737,2025-04-15,39.24,1
O0001478,C00466,2024-02-08,125.32,2
O0002942,C00935,2024-07-11,137.13,3
O0003540,C01121,2024-06-20,39.98,1
O0002447,C00799,2024-06-17,62.19,3
O0000145,C00051,2024-03-23,32.03,2
O0002241,C00721,2024-07-30,36.11,3
O0001068,C00324,2025-02-22,35.47,2
O0000906,C00266,2025-03-01,159.78,2
O0002576,C00829,2024-11-07,134.11,1
O0005880,C01869,2025-03-24,98.63,1
O0000643,C00192,2024-12-17,49.95,1
O0000490,C00150,2024-07-15,43.97,2
O0000720,C00212,2025-04-01,78.01,3
O0003609,C01138,2024-05-06,98.0,1
O0006004,C01908,2024-11-16,76.54,4
O0000741,C00218,2024-07-30,39.54,2
O0002519,C00816,2024-08-04,36.72,3
O0000120,C00039,2025-03-06,65.05,3
O0000434,C00129,2025-03-10,43.82,2
O0000978,C00290,2025-03-20,90.01,4
O0004005,C01279,2025-03-20,99.51,2
O0001814,C00573,2025-03-05,63.21,2
O0002013,C00639,2024-06-02,27.75,1
O0006209,C01976,2024-07-20,161.85,2
O0003422,C01084,2024-08-15,180.97,1
O0005222,C01674,2025-01-13,117.81,2
O0004428,C01428,2025-03-08,74.01,1
O0003499,C01111,2024-07-02,119.27,1
O0004682,C01503,2024-08-31,78.48,1
O0005578,C01779,2024-05-19,23.23,2
O0006106,C01934,2025-02-19,69.71,3
O0003928,C01252,2025-02-23,74.45,5
O0003957,C01264,2025-02-10,41.1,1
O0005526,C01761,2024-12-10,23.46,1
O0001087,C00329,2024-05-25,78.26,5
O0003377,C01071,2025-02-07,153.69,1
O0003727,C01174,2025-02-04,51.68,5
O0002864,C00910,2024-10-06,39.74,4
O0001414,C00446,2025-03-23,106.31,2
O0001476,C00465,2024-11-19,74.76,3
O0001401,C00444,2025-01-20,118.46,1
O0001899,C00596,2024-09-28,79.22,1
O0005861,C01866,2024-06-23,48.6,4
O0003994,C01277,2024-06-27,77.49,2
O0001448,C00455,2024-06-16,65.15,1
O0002430,C00793,2024-07-01,75.3,2
O0004400,C01414,2024-12-30,62.59,1
O0004060,C01299,2024-03-23,29.45,4
O0003974,C01269,2024-07-12,76.92,3
O0000362,C00109,2024-04-10,69.99,1
O0005089,C01632,2024-02-26,75.57,2
O0005999,C01907,2024-10-31,111.27,4
O0003606,C01137,2024-09-21,94.16,1
O0000897,C00263,2025-04-17,116.22,2
O0006188,C01966,2024-09-26,65.43,3
O0006221,C01979,2025-02-19,34.95,3
O0001612,C00509,2024-10-27,51.89,2
O0003300,C01044,2024-07-17,131.47,1
O0001453,C00456,2024-12-23,79.08,4
O0000135,C00046,2024-03-31,73.98,2
O0005928,C01878,2024-12-30,71.91,1
O0002198,C00704,2024-02-22,22.31,2
O0003904,C01243,2025-02-25,37.11,2
O0006228,C01981,2024-09-15,31.84,2
O0001217,C00379,2024-04-07,50.11,2
O0002990,C00948,2024-12-05,87.65,1
O0001701,C00537,2025-03-27,37.26,2
O0000108,C00034,2024-11-13,129.87,1
O0000884,C00259,2024-04-11,132.23,1
O0005337,C01704,2025-04-16,114.88,2
O0000812,C00242,2024-05-22,128.12,1
O0001769,C00559,2025-02-20,87.65,1
O0004699,C01510,2025-01-10,50.6,4
O0003856,C01224,2024-04-28,54.96,1
O0005274,C01688,2024-06-21,114.01,3
O0004338,C01397,2024-02-12,129.66,3
O0003576,C01133,2024-06-22,103.08,2
O0002530,C00818,2024-07-29,39.89,1
O0002700,C00865,2024-10-08,82.03,3
O0000469,C00142,2024-11-26,54.85,5
O0000652,C00194,2024-12-30,154.08,4
O0005444,C01731,2024-07-15,143.35,4
O0000839,C00249,2024-05-07,96.31,2
O0003915,C01247,2025-04-04,103.03,1
O0000531,C00162,2024-06-19,120.41,2
O0000563,C00169,2025-01-16,68.76,1
O0003349,C01059,2024-10-02,49.16,1
O0001654,C00522,2025-01-04,59.17,2
O0003608,C01138,2024-04-22,233.8,1
O0005592,C01783,2024-04-12,73.69,1
O0004244,C01365,2024-09-11,87.41,1
O0004399,C01413,2024-06-19,24.24,4
O0000854,C00252,2024-01-18,71.26,1
O0005590,C01783,2024-03-14,97.49,1
O0001080,C00326,2024-06-13,102.37,4
O0001659,C00524,2024-06-01,70.08,3
O0003360,C01065,2024-10-30,55.69,2
O0003264,C01031,2024-03-11,35.84,2
O0004072,C01301,2024-06-08,40.71,1
O0001235,C00386,2024-08-09,78.4,3
O0005371,C01713,2024-03-15,118.62,1
O0000493,C00152,2025-04-04,76.47,5
O0001802,C00571,2024-07-18,62.01,3
O0003304,C01046,2024-09-04,80.57,1
O0000472,C00142,2025-03-05,50.82,1
O0002608,C00843,2024-11-29,32.18,1
O0005674,C01813,2024-07-23,117.61,4
O0000942,C00280,2024-02-10,47.76,1
O0006186,C01965,2024-12-18,107.49,1
O0004268,C01377,2024-12-23,34.56,2
O0002186,C00698,2024-10-16,28.94,1
O0005631,C01799,2024-02-17,232.25,2
O0001288,C00408,2024-03-26,71.5,1
O0000003,C00001,2024-02-08,76.11,3
O0000001,C00001,2024-01-27,48.76,1
O0003724,C01173,2024-08-06,60.21,3
O0003064,C00972,2024-01-29,40.88,4
O0005784,C01845,2024-07-18,29.24,2
O0004062,C01299,2024-06-01,30.1,3
O0003901,C01240,2025-04-02,42.61,2
O0003624,C01140,2024-05-11,24.74,2
O0002945,C00937,2025-03-31,47.85,3
O0005623,C01795,2024-08-07,188.68,2
O0001451,C00455,2024-08-28,89.56,3
O0001355,C00430,2024-12-25,62.6,4
O0004623,C01488,2024-09-03,56.62,1
O0002648,C00856,2024-02-05,90.54,1
O0006083,C01925,2025-04-17,165.06,2
O0003224,C01020,2024-07-18,42.07,1
O0001959,C00620,2024-03-28,29.75,2
O0003387,C01074,2025-01-27,152.94,2
O0000043,C00013,2024-06-20,89.88,2
O0001820,C00575,2024-10-01,246.85,1
O0000709,C00210,2024-09-30,109.81,4
O0003601,C01135,2025-03-05,34.43,2
O0000957,C00286,2025-02-08,335.87,5
O0003047,C00967,2025-03-18,31.88,1
O0000491,C00151,2025-02-03,109.62,1
O0005229,C01675,2025-02-14,65.75,3
O0004830,C01552,2025-04-25,26.75,1
O0004502,C01455,2025-03-26,60.05,5
O0000224,C00075,2024-05-09,40.16,4
O0006005,C01908,2024-11-17,70.3,4
O0000092,C00025,2024-12-20,44.12,3
O0005646,C01801,2025-01-13,55.87,2
O0000231,C00076,2024-09-21,148.19,5
O0003156,C01000,2024-08-11,71.64,2
O0001695,C00536,2025-01-15,50.42,2
O0004669,C01500,2025-04-03,36.99,1
O0003282,C01035,2025-02-04,50.99,3
O0002658,C00860,2024-12-11,47.33,2
O0005603,C01789,2024-08-14,96.88,2
O0005538,C01767,2025-03-05,54.72,2
O0004870,C01565,2024-10-01,55.44,1
O0004418,C01423,2024-07-01,186.26,4
O0003868,C01227,2024-03-12,43.68,2
O0001756,C00554,2024-12-10,66.07,2
O0002757,C00886,2024-09-29,123.37,4
O0006246,C01990,2024-02-23,42.13,1
O0001833,C00577,2025-03-28,57.08,1
O0003294,C01041,2024-11-24,102.79,1
O0005612,C01791,2024-09-28,45.31,5
O0004929,C01583,2024-07-18,88.56,2
O0001972,C00623,2025-02-11,46.03,2
O0005333,C01703,2025-01-31,18.99,3
O0003101,C00982,2025-02-25,43.2,1
O0000409,C00124,2024-08-23,111.86,2
O0000969,C00288,2025-01-02,82.86,2
O0004186,C01341,2024-10-17,63.17,4
O0005841,C01861,2024-10-15,46.09,3
O0005511,C01755,2024-01-10,40.96,2
O0000999,C00298,2024-10-30,155.31,1
O0002544,C00823,2024-10-01,72.23,3
O0001109,C00339,2024-01-25,90.54,4
O0000448,C00134,2024-07-17,90.12,4
O0000039,C00012,2024-07-14,95.64,1
O0002805,C00898,2024-10-09,102.79,3
O0002824,C00899,2025-03-17,59.99,1
O0005417,C01722,2024-07-23,45.7,1
O0004800,C01540,2025-01-19,55.53,1
O0001498,C00472,2024-10-09,124.9,2
O0001035,C00310,2025-01-19,44.53,3
O0004837,C01554,2024-11-15,94.56,4
O0003240,C01026,2025-02-13,114.9,1
O0001363,C00432,2025-02-22,40.61,1
O0000162,C00058,2024-05-27,80.35,3
O0002975,C00944,2024-10-04,78.22,4
O0004904,C01575,2024-11-11,66.89,2
O0005691,C01817,2024-09-22,85.82,2
O0003232,C01023,2024-08-05,121.39,1
O0004654,C01496,2024-12-30,26.6,2
O0006149,C01955,2024-01-23,53.51,3
O0003604,C01135,2025-04-27,54.53,2
O0006181,C01962,2024-05-31,106.79,2
O0005536,C01767,2025-01-01,91.39,1
O0001896,C00596,2024-06-13,119.75,1
O0003322,C01053,2024-12-12,13.95,3
O0003692,C01163,2025-01-25,83.8,2
O0006055,C01916,2025-03-10,105.64,2
O0000664,C00197,2024-09-09,20.18,1
O0001416,C00447,2024-05-26,36.42,2
O0003491,C01106,2025-04-23,63.71,5
O0004833,C01553,2025-01-30,103.62,3
O0005669,C01810,2024-01-30,92.85,4
O0005451,C01731,2025-01-04,128.02,2
O0005905,C01873,2024-03-13,76.22,1
O0003428,C01086,2025-01-27,60.69,4
O0000015,C00004,2024-05-20,58.21,1
O0000179,C00063,2024-12-01,111.47,1
O0005548,C01769,2024-11-25,27.56,1
O0001489,C00468,2024-05-14,95.82,2
O0001483,C00466,2024-06-03,62.05,1
O0002380,C00776,2024-07-01,65.5,2
O0003353,C01061,2025-03-16,71.48,2
O0001144,C00352,2024-01-22,48.6,2
O0005423,C01723,2025-02-07,155.76,4
O0006238,C01986,2024-06-17,231.35,1
O0000707,C00210,2024-06-06,65.36,1
O0004277,C01379,2025-01-12,54.84,3
O0003874,C01230,2024-01-16,113.01,1
O0004266,C01376,2024-02-13,109.85,1
O0005923,C01877,2025-01-16,74.74,1
O0003600,C01135,2025-02-22,60.04,3
O0003825,C01209,2024-03-10,35.17,3
O0006098,C01931,2025-03-21,71.5,1
O0005312,C01697,2024-03-02,132.3,1
O0001176,C00366,2025-01-22,103.33,2
O0003056,C00971,2025-01-03,21.07,4
O0005897,C01872,2024-10-10,49.46,2
O0005752,C01839,2024-10-26,46.38,1
O0000624,C00187,2025-02-22,66.77,3
O0002664,C00861,2025-01-23,226.25,1
O0001907,C00596,2025-03-07,69.63,4
O0002326,C00750,2024-03-22,72.62,2
O0002545,C00823,2024-12-06,59.76,1
O0005513,C01756,2024-08-22,100.1,4
O0006103,C01934,2025-01-02,47.32,1
O0001925,C00606,2024-02-23,62.18,2
O0006020,C01911,2024-08-22,186.4,2
O0006163,C01956,2024-08-09,67.68,2
O0001298,C00412,2025-02-12,100.06,1
O0004536,C01465,2025-03-06,72.12,1
O0003494,C01109,2024-01-22,94.4,2
O0002042,C00648,2025-02-14,75.96,1
O0005300,C01692,2025-04-03,52.38,1
O0000573,C00174,2024-08-31,148.13,1
O0002713,C00869,2024-10-03,70.17,2
O0000731,C00216,2025-02-24,60.24,4
O0003214,C01017,2025-01-13,112.96,3
O0006022,C01911,2024-10-07,177.1,4
O0001804,C00572,2024-09-29,128.02,4
O0001898,C00596,2024-06-23,79.44,1
O0001795,C00569,2024-05-25,100.54,1
O0003675,C01156,2025-01-22,48.62,2
O0002309,C00745,2024-02-05,46.25,2
O0004117,C01318,2025-02-17,40.84,1
O0004324,C01392,2025-01-07,104.1,2
O0003527,C01119,2024-03-23,28.56,1
O0004984,C01597,2024-08-11,39.45,2
O0006269,C01899,2025-04-14,69.58,1
O0002894,C00928,2024-01-10,54.56,5
O0005377,C01715,2024-03-07,71.76,2
O0000264,C00083,2025-02-24,66.53,1
O0004613,C01485,2025-02-05,42.93,2
O0004614,C01485,2025-03-02,42.4,3
O0003364,C01065,2025-03-13,56.09,4
O0005642,C01801,2024-12-18,42.23,1
O0000642,C00191,2025-02-05,97.57,4
O0006217,C01979,2024-10-12,19.2,5
O0005449,C01731,2024-10-21,129.78,4
O0003653,C01149,2025-01-23,158.6,3
O0005593,C01784,2024-08-11,89.09,1
O0005629,C01798,2025-03-25,66.21,1
O0004555,C01469,2024-08-15,82.93,1
O0005298,C01692,2025-02-14,65.51,1
O0001359,C00431,2024-12-07,192.1,3
O0002414,C00787,2024-06-17,47.63,1
O0003461,C01097,2024-07-04,47.1,1
O0001069,C00324,2025-02-23,35.33,2
O0003323,C01053,2025-01-20,12.27,2
O0002315,C00746,2025-03-26,49.27,1
O0002772,C00889,2024-05-03,43.02,4
O0003463,C01098,2025-01-09,42.5,2
O0005289,C01690,2025-02-02,56.7,3
O0004797,C01540,2024-10-08,90.97,5
O0000407,C00123,2024-08-10,77.31,1
O0003829,C01210,2025-04-21,43.43,2
O0004557,C01469,2024-10-03,64.55,2
O0003419,C01083,2024-07-11,48.12,3
O0001786,C00566,2025-01-11,132.38,2
O0000864,C00253,2025-03-02,74.1,3
O0003590,C01135,2024-05-27,67.75,2
O0006201,C01972,2025-02-15,101.81,4
O0004093,C01306,2024-04-22,52.1,1
O0001269,C00397,2024-11-21,122.45,4
O0001074,C00325,2024-12-13,31.6,1
O0001433,C00450,2024-06-30,48.32,1
O0004784,C01536,2024-10-09,110.1,2
O0004036,C01293,2024-07-15,89.84,1
O0000252,C00079,2025-01-31,80.35,3
O0006111,C01935,2024-05-30,93.36,1
O0001933,C00609,2025-04-03,46.35,2
O0003592,C01135,2024-10-06,39.9,2
O0000880,C00257,2024-04-22,87.56,2
O0003748,C01182,2025-03-09,36.51,2
O0002243,C00723,2024-02-02,48.14,3
O0003243,C01027,2024-04-20,63.95,5
O0001568,C00493,2025-01-29,100.42,1
O0005200,C01669,2024-02-25,50.44,1
O0006051,C01915,2025-01-21,54.87,4
O0004278,C01379,2025-01-15,43.12,3
O0005293,C01691,2024-12-21,25.97,3
O0004403,C01416,2024-11-16,69.22,1
O0004964,C01592,2025-02-11,124.44,2
O0004247,C01367,2024-02-01,54.86,2
O0004251,C01369,2025-04-07,36.85,3
O0005606,C01790,2025-02-17,34.81,2
O0000215,C00071,2025-01-11,93.5,1
O0003883,C01235,2025-01-09,197.88,5
O0001819,C00575,2024-09-13,212.81,2
O0001744,C00550,2024-05-16,53.33,1
O0002543,C00822,2024-02-14,59.47,4
O0003948,C01262,2024-10-20,201.75,2
O0006218,C01979,2024-11-15,23.63,3
O0005324,C01699,2025-04-04,160.32,3
O0004593,C01482,2024-10-29,59.84,2
O0005494,C01746,2024-12-11,167.88,2
O0002896,C00928,2024-02-09,49.45,3
O0003298,C01043,2024-12-17,68.8,4
O0001509,C00474,2024-06-22,46.63,3
O0003436,C01087,2025-03-10,168.45,2
O0004871,C01565,2024-10-08,56.39,1
O0003925,C01251,2024-09-25,41.46,5
O0006202,C01973,2024-03-13,53.55,1
O0004751,C01520,2025-01-03,37.72,3
O0000858,C00253,2024-08-22,58.74,1
O0003701,C01166,2024-02-27,134.05,2
O0000899,C00265,2024-04-28,122.14,2
O0003054,C00969,2025-03-23,52.52,3
O0002236,C00719,2024-11-27,108.28,2
O0004934,C01584,2025-01-03,105.47,1
O0004680,C01503,2024-08-22,39.94,2
O0005834,C01858,2025-04-04,50.41,1
O0005381,C01716,2024-11-03,73.66,3
O0005135,C01647,2024-08-05,47.9,2
O0003726,C01174,2024-11-28,60.77,1
O0005348,C01706,2024-06-26,112.16,1
O0002033,C00644,2024-02-10,56.62,4
O0005710,C01823,2024-09-26,78.55,1
O0001425,C00449,2024-07-26,33.41,1
O0004610,C01485,2024-12-29,46.89,1
O0001333,C00429,2024-04-26,27.48,2
O0002313,C00746,2025-01-18,89.18,1
O0004974,C01594,2024-07-28,144.05,1
O0000496,C00153,2024-07-10,77.76,5
O0004355,C01401,2024-03-28,146.09,2
O0001182,C00367,2024-04-13,73.93,4
O0001010,C00301,2024-07-16,52.55,2
O0004849,C01557,2025-03-28,33.94,1
O0003572,C01130,2024-10-17,75.13,5
O0001724,C00544,2024-08-06,77.84,3
O0005264,C01684,2024-12-17,77.35,3
O0003598,C01135,2024-12-22,69.79,2
O0002722,C00873,2024-07-24,65.66,1
O0000508,C00158,2024-06-24,128.11,4
O0000632,C00191,2024-09-06,94.01,1
O0005052,C01621,2024-05-06,88.79,2
O0000980,C00291,2024-06-15,82.13,1
O0004075,C01301,2024-10-17,31.67,1
O0005097,C01634,2024-10-13,72.13,2
O0006194,C01968,2024-08-10,41.76,1
O0004998,C01600,2024-10-04,35.24,3
O0000723,C00214,2024-10-12,183.52,3
O0004728,C01516,2024-08-10,32.35,1
O0002737,C00878,2024-06-10,35.13,2
O0000773,C00226,2024-01-17,155.59,1
O0000802,C00238,2025-04-23,136.7,3
O0002006,C00636,2024-04-11,44.62,1
O0005172,C01661,2024-08-13,73.4,2
O0002021,C00642,2024-07-06,120.84,1
O0000908,C00266,2025-03-21,183.9,3
O0005285,C01689,2025-01-17,101.29,4
O0002800,C00898,2024-05-22,130.9,1
O0000106,C00032,2024-12-27,72.53,3
