transaction_id,date,store_id,product_id,quantity,unit_price
T001489,2024-01-12 16:39:00,S02,P003,1,4.5
T006693,2024-02-20 08:27:00,S02,P005,1,4.75
T011520,2024-03-26 13:37:00,S01,P002,1,3.5
T004947,2024-02-07 08:10:00,S01,P015,1,4.25
T006148,2024-02-16 10:32:00,S02,P013,1,2.75
T001114,2024-01-09 12:26:00,S02,P001,1,3.0
T009811,2024-03-13 15:08:00,S02,P007,1,3.25
T005472,2024-02-11 08:38:00,S01,P007,1,3.25
T005024,2024-02-07 10:07:00,S02,P015,1,4.25
T006392,2024-02-18 12:24:00,S01,P002,1,3.5
T004604,2024-02-04 13:21:00,S02,P008,1,4.5
T015114,2024-04-19 14:02:00,S03,P007,1,3.25
T002823,2024-01-22 07:03:00,S01,P001,1,3.0
T006276,2024-02-17 12:18:00,S02,P004,1,4.25
T011771,2024-03-28 07:37:00,S01,P018,1,7.95
T013428,2024-04-08 08:34:00,S01,P014,3,3.95
T003140,2024-01-24 09:04:00,S03,P010,1,5.25
T014961,2024-04-18 15:32:00,S03,P010,1,5.25
T008940,2024-03-07 14:18:00,S02,P014,2,3.95
T011194,2024-03-23 12:50:00,S03,P001,1,3.0
T011427,2024-03-25 08:28:00,S02,P017,1,8.5
T009564,2024-03-11 08:29:00,S02,P017,1,8.5
T016710,2024-04-30 10:08:00,S03,P017,1,8.5
T000725,2024-01-06 15:44:00,S02,P002,1,3.5
T015615,2024-04-23 08:49:00,S01,P003,1,4.5
T014544,2024-04-15 14:22:00,S03,P009,2,3.25
T009302,2024-03-10 13:11:00,S01,P002,1,3.5
T006385,2024-02-18 08:05:00,S01,P002,2,3.5
T011349,2024-03-24 08:00:00,S03,P007,2,3.25
T014124,2024-04-13 08:00:00,S01,P016,1,2.0
T008037,2024-03-01 16:28:00,S02,P007,2,3.25
T003008,2024-01-23 08:29:00,S02,P005,1,4.75
T016437,2024-04-28 09:35:00,S03,P013,2,2.75
T012703,2024-04-03 08:32:00,S01,P003,2,4.5
T011722,2024-03-27 08:11:00,S03,P014,1,3.95
T006324,2024-02-17 13:42:00,S02,P004,1,4.25
T004740,2024-02-05 17:39:00,S01,P003,1,4.5
T004760,2024-02-05 15:15:00,S02,P005,2,4.75
T002882,2024-01-22 08:37:00,S02,P001,1,3.0
T004091,2024-01-31 16:21:00,S03,P015,1,4.25
T001689,2024-01-13 10:44:00,S03,P002,1,3.5
T010058,2024-03-15 14:35:00,S02,P017,2,8.5
T011246,2024-03-24 11:42:00,S01,P002,1,3.5
T000890,2024-01-07 10:58:00,S02,P013,1,2.75
T005095,2024-02-08 07:23:00,S01,P001,2,3.0
T014324,2024-04-14 15:20:00,S02,P001,2,3.0
T011968,2024-03-29 12:39:00,S02,P005,1,4.75
T005728,2024-02-12 13:08:00,S03,P006,1,5.0
T012460,2024-04-01 11:08:00,S02,P017,1,8.5
T010598,2024-03-19 09:51:00,S02,P005,1,4.75
T016147,2024-04-27 07:59:00,S01,P006,1,5.0
T014812,2024-04-17 18:25:00,S03,P010,2,5.25
T007759,2024-02-28 10:11:00,S02,P003,1,4.5
T014657,2024-04-16 12:52:00,S03,P010,1,5.25
T013865,2024-04-11 09:55:00,S02,P001,1,3.0
T006515,2024-02-18 12:23:00,S03,P006,2,5.0
T009313,2024-03-10 08:43:00,S01,P013,1,2.75
T012106,2024-03-30 07:25:00,S02,P004,1,4.25
T004300,2024-02-02 12:18:00,S02,P015,2,4.25
T002211,2024-01-17 08:03:00,S02,P015,1,4.25
T010668,2024-03-19 12:44:00,S03,P006,1,5.0
T001330,2024-01-11 13:01:00,S01,P005,2,4.75
T003897,2024-01-30 11:42:00,S02,P012,1,3.5
T004894,2024-02-06 14:05:00,S02,P010,1,5.25
T014643,2024-04-16 08:16:00,S02,P003,1,4.5
T002325,2024-01-18 09:07:00,S02,P002,1,3.5
T006248,2024-02-17 13:53:00,S01,P002,1,3.5
T006616,2024-02-19 11:30:00,S03,P007,2,3.25
T016680,2024-04-30 09:21:00,S02,P017,1,8.5
T003464,2024-01-27 08:20:00,S01,P002,1,3.5
T016257,2024-04-27 13:50:00,S03,P009,2,3.25
T007824,2024-02-28 07:58:00,S03,P015,1,4.25
T000618,2024-01-06 08:14:00,S01,P013,1,2.75
T016277,2024-04-27 09:51:00,S03,P001,1,3.0
T005088,2024-02-08 16:11:00,S01,P015,1,4.25
T013344,2024-04-07 09:48:00,S02,P003,1,4.5
T001310,2024-01-11 09:44:00,S01,P003,1,4.5
T006499,2024-02-18 13:18:00,S03,P005,1,4.75
T012773,2024-04-03 16:40:00,S03,P007,2,3.25
T012367,2024-03-31 09:16:00,S03,P014,1,3.95
T013719,2024-04-10 07:20:00,S01,P002,1,3.5
T006402,2024-02-18 11:58:00,S01,P005,1,4.75
T003951,2024-01-30 11:33:00,S03,P006,1,5.0
T001404,2024-01-11 08:13:00,S03,P010,1,5.25
T015608,2024-04-23 13:29:00,S01,P009,1,3.25
T016166,2024-04-27 08:10:00,S01,P003,1,4.5
T010892,2024-03-21 11:44:00,S03,P007,1,3.25
T005925,2024-02-14 12:54:00,S02,P005,1,4.75
T011375,2024-03-24 13:31:00,S03,P014,1,3.95
T013375,2024-04-07 10:18:00,S03,P008,1,4.5
T002412,2024-01-19 08:17:00,S01,P012,2,3.5
T014391,2024-04-14 07:39:00,S03,P008,1,4.5
T005849,2024-02-13 10:25:00,S03,P002,1,3.5
T008036,2024-03-01 07:15:00,S02,P002,1,3.5
T006264,2024-02-17 08:54:00,S01,P017,2,8.5
T009674,2024-03-12 09:04:00,S02,P005,1,4.75
T002757,2024-01-21 10:21:00,S02,P014,1,3.95
T016308,2024-04-28 15:29:00,S01,P004,1,4.25
T014878,2024-04-18 13:19:00,S01,P018,2,7.95
T014279,2024-04-14 13:35:00,S01,P013,1,2.75
T013894,2024-04-11 08:03:00,S02,P002,1,3.5
T006873,2024-02-21 11:03:00,S03,P006,1,5.0
T005250,2024-02-09 09:19:00,S02,P017,1,8.5
T000465,2024-01-04 13:31:00,S03,P018,1,7.95
T012573,2024-04-02 09:58:00,S02,P008,1,4.5
T012760,2024-04-03 12:30:00,S02,P003,1,4.5
T011629,2024-03-26 13:37:00,S03,P004,1,4.25
T007146,2024-02-24 08:06:00,S01,P013,2,2.75
T002881,2024-01-22 12:10:00,S02,P005,1,4.75
T005590,2024-02-11 09:46:00,S03,P005,2,4.75
T011939,2024-03-29 11:58:00,S01,P018,1,7.95
T003119,2024-01-24 12:49:00,S02,P015,1,4.25
T003821,2024-01-29 12:27:00,S03,P010,1,5.25
T012237,2024-03-31 09:40:00,S01,P003,1,4.5
T003538,2024-01-27 15:43:00,S03,P002,1,3.5
T011073,2024-03-23 10:33:00,S01,P015,1,4.25
T003987,2024-01-31 13:25:00,S01,P003,1,4.5
T016059,2024-04-26 09:48:00,S02,P005,1,4.75
T000092,2024-01-01 08:59:00,S03,P005,2,4.75
T000889,2024-01-07 09:26:00,S02,P008,1,4.5
T006842,2024-02-21 07:41:00,S02,P010,2,5.25
T014984,2024-04-19 08:10:00,S01,P014,1,3.95
T002946,2024-01-23 15:42:00,S01,P006,1,5.0
T014030,2024-04-12 16:36:00,S02,P011,2,3.75
T004778,2024-02-05 10:43:00,S02,P011,1,3.75
T007333,2024-02-25 15:59:00,S01,P008,1,4.5
T009398,2024-03-10 09:44:00,S02,P013,1,2.75
T015630,2024-04-23 17:45:00,S01,P003,2,4.5
T010480,2024-03-18 12:39:00,S02,P015,1,4.25
T016458,2024-04-28 09:11:00,S03,P007,1,3.25
T016100,2024-04-26 07:54:00,S03,P015,1,4.25
T003089,2024-01-24 08:54:00,S02,P003,1,4.5
T015699,2024-04-23 17:42:00,S03,P006,2,5.0
T000900,2024-01-07 13:44:00,S03,P002,1,3.5
T015508,2024-04-22 10:31:00,S02,P012,1,3.5
T014743,2024-04-17 09:51:00,S01,P004,2,4.25
T009168,2024-03-09 10:47:00,S01,P011,1,3.75
T000776,2024-01-06 13:00:00,S03,P018,1,7.95
T001239,2024-01-10 10:00:00,S02,P003,1,4.5
T001878,2024-01-15 12:08:00,S01,P005,1,4.75
T011061,2024-03-23 09:32:00,S01,P003,1,4.5
T014006,2024-04-12 14:32:00,S02,P009,1,3.25
T008503,2024-03-04 15:24:00,S01,P015,1,4.25
T016124,2024-04-26 07:23:00,S03,P012,1,3.5
T010888,2024-03-21 12:52:00,S03,P001,1,3.0
T009753,2024-03-13 12:27:00,S01,P017,1,8.5
T005448,2024-02-10 11:32:00,S03,P006,1,5.0
T005632,2024-02-12 09:43:00,S01,P010,1,5.25
T000590,2024-01-05 13:10:00,S03,P002,1,3.5
T013841,2024-04-11 15:04:00,S01,P015,1,4.25
T011896,2024-03-28 17:15:00,S03,P004,1,4.25
T014443,2024-04-14 08:11:00,S03,P015,2,4.25
T009556,2024-03-11 15:55:00,S02,P017,1,8.5
T003164,2024-01-25 08:01:00,S01,P009,1,3.25
T001577,2024-01-13 12:24:00,S01,P013,1,2.75
T011279,2024-03-24 12:06:00,S01,P010,3,5.25
T000583,2024-01-05 13:20:00,S03,P017,1,8.5
T008932,2024-03-07 17:06:00,S02,P014,1,3.95
T007273,2024-02-24 12:27:00,S03,P006,1,5.0
T014834,2024-04-17 15:16:00,S03,P011,1,3.75
T011193,2024-03-23 13:07:00,S03,P003,1,4.5
T005273,2024-02-09 09:05:00,S03,P004,1,4.25
T010830,2024-03-21 12:26:00,S01,P006,1,5.0
T007772,2024-02-28 12:00:00,S02,P001,1,3.0
T012423,2024-04-01 09:11:00,S01,P003,1,4.5
T007206,2024-02-24 16:09:00,S02,P013,1,2.75
T008332,2024-03-03 15:01:00,S01,P010,1,5.25
T011020,2024-03-22 11:57:00,S03,P009,1,3.25
T000683,2024-01-06 12:55:00,S02,P005,1,4.75
T006745,2024-02-20 17:27:00,S03,P018,1,7.95
T005575,2024-02-11 11:54:00,S03,P007,1,3.25
T010728,2024-03-20 09:01:00,S02,P005,1,4.75
T013506,2024-04-08 07:04:00,S03,P001,1,3.0
T007606,2024-02-26 16:50:00,S03,P002,1,3.5
T006101,2024-02-16 09:56:00,S01,P011,1,3.75
T003015,2024-01-23 08:51:00,S03,P008,1,4.5
T014098,2024-04-13 09:26:00,S01,P012,1,3.5
T004866,2024-02-06 10:22:00,S02,P005,1,4.75
T008222,2024-03-02 13:54:00,S02,P005,1,4.75
T002597,2024-01-20 11:40:00,S02,P006,1,5.0
T006212,2024-02-17 12:18:00,S01,P001,1,3.0
T005979,2024-02-14 08:48:00,S03,P001,1,3.0
T010304,2024-03-17 08:41:00,S01,P004,2,4.25
T014266,2024-04-14 15:45:00,S01,P001,1,3.0
T008154,2024-03-02 12:41:00,S01,P003,1,4.5
T016638,2024-04-30 13:08:00,S01,P014,1,3.95
T014204,2024-04-13 08:03:00,S02,P005,1,4.75
T002553,2024-01-20 16:08:00,S01,P005,1,4.75
T013478,2024-04-08 11:46:00,S02,P014,1,3.95
T015866,2024-04-25 07:44:00,S01,P004,1,4.25
T008197,2024-03-02 07:07:00,S02,P001,1,3.0
T004343,2024-02-02 10:30:00,S03,P003,1,4.5
T001865,2024-01-14 08:21:00,S03,P001,1,3.0
T014097,2024-04-13 09:57:00,S01,P006,1,5.0
T010132,2024-03-16 08:25:00,S01,P003,1,4.5
T001313,2024-01-11 10:08:00,S01,P004,1,4.25
T014509,2024-04-15 09:55:00,S02,P004,1,4.25
T006195,2024-02-16 08:06:00,S03,P012,2,3.5
T002200,2024-01-17 13:44:00,S01,P004,2,4.25
T007814,2024-02-28 08:07:00,S03,P012,1,3.5
T015206,2024-04-20 11:16:00,S02,P017,1,8.5
T013621,2024-04-09 12:08:00,S02,P006,1,5.0
T013967,2024-04-12 07:01:00,S01,P015,1,4.25
T003461,2024-01-27 13:37:00,S01,P002,1,3.5
T003214,2024-01-25 09:17:00,S02,P002,1,3.5
T008589,2024-03-04 16:54:00,S03,P006,1,5.0
T005289,2024-02-09 08:20:00,S03,P011,1,3.75
T014471,2024-04-15 08:28:00,S01,P002,3,3.5
T000708,2024-01-06 13:56:00,S02,P005,3,4.75
T016207,2024-04-27 18:35:00,S02,P012,1,3.5
T009956,2024-03-14 08:26:00,S02,P004,1,4.25
T012197,2024-03-30 10:40:00,S03,P004,1,4.25
T010792,2024-03-20 14:49:00,S03,P007,1,3.25
T008319,2024-03-03 12:14:00,S01,P018,1,7.95
T007230,2024-02-24 10:44:00,S02,P004,2,4.25
T006733,2024-02-20 07:24:00,S03,P010,2,5.25
T005919,2024-02-14 10:26:00,S02,P005,2,4.75
T013511,2024-04-08 13:14:00,S03,P013,1,2.75
T008477,2024-03-04 08:06:00,S01,P010,3,5.25
T011529,2024-03-26 13:23:00,S01,P005,1,4.75
T011737,2024-03-27 08:17:00,S03,P004,1,4.25
T000993,2024-01-08 08:42:00,S02,P005,1,4.75
T011080,2024-03-23 16:27:00,S01,P007,1,3.25
T009241,2024-03-09 11:00:00,S03,P010,1,5.25
T010194,2024-03-16 08:27:00,S02,P008,1,4.5
T002042,2024-01-16 16:22:00,S01,P003,2,4.5
T000552,2024-01-05 14:48:00,S02,P001,1,3.0
T012056,2024-03-30 11:14:00,S01,P001,1,3.0
T000580,2024-01-05 11:49:00,S03,P004,1,4.25
T003568,2024-01-28 18:27:00,S01,P005,1,4.75
T013710,2024-04-10 10:22:00,S01,P003,2,4.5
T000303,2024-01-03 15:35:00,S02,P011,1,3.75
T005327,2024-02-10 12:14:00,S01,P014,1,3.95
T010471,2024-03-18 11:24:00,S01,P010,1,5.25
T006133,2024-02-16 09:32:00,S01,P017,1,8.5
T014013,2024-04-12 08:57:00,S02,P007,1,3.25
T011360,2024-03-24 08:09:00,S03,P012,2,3.5
T008656,2024-03-05 09:17:00,S02,P015,1,4.25
T004798,2024-02-05 09:04:00,S03,P008,1,4.5
T009678,2024-03-12 11:12:00,S02,P006,1,5.0
T000004,2024-01-01 12:35:00,S01,P003,1,4.5
T005382,2024-02-10 09:14:00,S02,P011,1,3.75
T004057,2024-01-31 08:46:00,S03,P004,1,4.25
T003090,2024-01-24 09:43:00,S02,P006,1,5.0
T002142,2024-01-16 12:36:00,S03,P014,2,3.95
T001938,2024-01-15 09:46:00,S02,P004,1,4.25
T002589,2024-01-20 10:26:00,S02,P005,2,4.75
T015716,2024-04-23 10:16:00,S03,P005,1,4.75
T012990,2024-04-05 13:22:00,S02,P015,1,4.25
T003919,2024-01-30 09:36:00,S02,P002,1,3.5
T008744,2024-03-06 07:34:00,S01,P009,1,3.25
T009851,2024-03-13 07:13:00,S03,P007,2,3.25
T004484,2024-02-03 09:06:00,S03,P002,1,3.5
T005694,2024-02-12 16:39:00,S02,P008,1,4.5
T004702,2024-02-05 08:38:00,S01,P005,1,4.75
T015322,2024-04-21 08:57:00,S01,P014,1,3.95
T005491,2024-02-11 13:06:00,S01,P008,1,4.5
T012390,2024-04-01 07:35:00,S01,P011,1,3.75
T002375,2024-01-18 13:35:00,S03,P017,2,8.5
T000249,2024-01-02 12:57:00,S03,P014,2,3.95
T005111,2024-02-08 18:35:00,S01,P005,2,4.75
T014513,2024-04-15 09:33:00,S02,P001,2,3.0
T010470,2024-03-18 08:57:00,S01,P001,2,3.0
T005663,2024-02-12 08:44:00,S02,P003,1,4.5
T008606,2024-03-05 12:11:00,S01,P012,1,3.5
T004712,2024-02-05 17:35:00,S01,P014,1,3.95
T009193,2024-03-09 12:57:00,S02,P001,1,3.0
T001039,2024-01-08 13:40:00,S03,P010,1,5.25
T005352,2024-02-10 07:10:00,S01,P007,1,3.25
T000095,2024-01-01 15:14:00,S03,P003,2,4.5
T000325,2024-01-03 12:31:00,S02,P010,1,5.25
T001221,2024-01-10 11:37:00,S02,P010,1,5.25
T014577,2024-04-16 14:55:00,S01,P011,1,3.75
T001246,2024-01-10 17:15:00,S02,P012,1,3.5
T010047,2024-03-15 14:45:00,S02,P010,3,5.25
T000313,2024-01-03 12:14:00,S02,P017,1,8.5
T009561,2024-03-11 07:58:00,S02,P005,1,4.75
T012246,2024-03-31 11:00:00,S01,P006,1,5.0
T005425,2024-02-10 07:17:00,S03,P004,2,4.25
T001578,2024-01-13 11:00:00,S01,P001,2,3.0
T011282,2024-03-24 15:09:00,S02,P008,2,4.5
T000798,2024-01-07 12:41:00,S01,P002,1,3.5
T010397,2024-03-17 18:42:00,S03,P001,1,3.0
T007049,2024-02-23 12:47:00,S02,P005,1,4.75
T012796,2024-04-03 12:04:00,S03,P010,3,5.25
T004337,2024-02-02 09:01:00,S03,P016,1,2.0
T010209,2024-03-16 09:15:00,S02,P008,1,4.5
T005563,2024-02-11 08:39:00,S02,P005,2,4.75
T008049,2024-03-01 09:10:00,S02,P013,1,2.75
T016429,2024-04-28 13:57:00,S03,P012,1,3.5
T010013,2024-03-15 09:33:00,S01,P005,1,4.75
T009303,2024-03-10 08:14:00,S01,P008,1,4.5
T015846,2024-04-24 08:42:00,S03,P006,1,5.0
T004253,2024-02-02 15:28:00,S01,P005,1,4.75
T015589,2024-04-22 14:21:00,S03,P003,1,4.5
T002919,2024-01-22 15:46:00,S03,P003,1,4.5
T014644,2024-04-16 10:39:00,S02,P012,1,3.5
T005667,2024-02-12 08:27:00,S02,P011,1,3.75
T012564,2024-04-02 12:15:00,S01,P012,1,3.5
T006268,2024-02-17 10:09:00,S02,P003,2,4.5
T003528,2024-01-27 09:25:00,S03,P002,1,3.5
T013832,2024-04-11 07:42:00,S01,P014,2,3.95
T009044,2024-03-08 09:55:00,S02,P004,1,4.25
T007154,2024-02-24 08:29:00,S01,P013,1,2.75
T008725,2024-03-05 13:55:00,S03,P013,1,2.75
T000862,2024-01-07 09:29:00,S02,P004,2,4.25
T002482,2024-01-19 15:31:00,S03,P003,1,4.5
T005011,2024-02-07 09:14:00,S02,P002,1,3.5
T008159,2024-03-02 08:39:00,S01,P012,2,3.5
T011385,2024-03-24 14:12:00,S03,P007,1,3.25
T013074,2024-04-06 08:07:00,S01,P015,1,4.25
T004689,2024-02-04 08:49:00,S03,P018,1,7.95
T004382,2024-02-03 17:33:00,S01,P003,2,4.5
T015129,2024-04-20 08:52:00,S01,P011,1,3.75
T015221,2024-04-20 13:05:00,S02,P013,1,2.75
T004827,2024-02-06 15:05:00,S01,P003,1,4.5
T014252,2024-04-13 15:19:00,S03,P014,1,3.95
T004538,2024-02-04 14:11:00,S01,P013,1,2.75
T005421,2024-02-10 09:50:00,S03,P015,1,4.25
T012107,2024-03-30 08:02:00,S02,P014,2,3.95
T013091,2024-04-06 08:57:00,S01,P003,1,4.5
T015972,2024-04-25 09:13:00,S03,P013,2,2.75
T007643,2024-02-27 10:57:00,S01,P010,1,5.25
T006500,2024-02-18 13:53:00,S03,P004,1,4.25
T012409,2024-04-01 08:59:00,S01,P006,1,5.0
T016104,2024-04-26 14:54:00,S03,P007,3,3.25
T012861,2024-04-04 13:25:00,S02,P012,1,3.5
T014493,2024-04-15 07:07:00,S02,P001,1,3.0
T015228,2024-04-20 17:05:00,S02,P006,1,5.0
T011600,2024-03-26 12:24:00,S02,P006,3,5.0
T003103,2024-01-24 09:43:00,S02,P013,1,2.75
T003067,2024-01-24 10:41:00,S01,P013,1,2.75
T016402,2024-04-28 12:18:00,S02,P005,2,4.75
T014067,2024-04-12 17:46:00,S03,P010,1,5.25
T011820,2024-03-28 15:45:00,S02,P011,1,3.75
T014668,2024-04-16 14:53:00,S03,P002,2,3.5
T004364,2024-02-03 13:27:00,S01,P018,1,7.95
T004705,2024-02-05 12:31:00,S01,P014,1,3.95
T016624,2024-04-30 09:45:00,S01,P003,1,4.5
T002671,2024-01-21 18:59:00,S01,P011,1,3.75
T015852,2024-04-24 16:53:00,S03,P003,1,4.5
T010442,2024-03-18 07:42:00,S01,P002,1,3.5
T012766,2024-04-03 07:20:00,S02,P003,3,4.5
T015361,2024-04-21 11:03:00,S02,P017,1,8.5
T011055,2024-03-22 07:09:00,S03,P013,1,2.75
T009361,2024-03-10 14:40:00,S02,P001,1,3.0
T002588,2024-01-20 14:07:00,S02,P011,1,3.75
T013737,2024-04-10 08:48:00,S02,P016,3,2.0
T011032,2024-03-22 17:59:00,S03,P013,1,2.75
T008242,2024-03-02 13:15:00,S02,P006,1,5.0
T011846,2024-03-28 09:16:00,S02,P005,1,4.75
T000786,2024-01-07 08:12:00,S01,P002,1,3.5
T004819,2024-02-05 12:41:00,S03,P017,1,8.5
T014693,2024-04-16 10:27:00,S03,P006,1,5.0
T008724,2024-03-05 08:50:00,S03,P017,1,8.5
T007348,2024-02-25 13:00:00,S01,P004,3,4.25
T008771,2024-03-06 07:24:00,S01,P011,1,3.75
T008175,2024-03-02 07:26:00,S01,P006,1,5.0
T015847,2024-04-24 12:53:00,S03,P004,1,4.25
T006513,2024-02-18 08:22:00,S03,P009,1,3.25
T010456,2024-03-18 08:02:00,S01,P006,1,5.0
T001517,2024-01-12 10:30:00,S03,P012,1,3.5
T002130,2024-01-16 07:19:00,S03,P004,1,4.25
T004063,2024-01-31 17:01:00,S03,P010,1,5.25
T004745,2024-02-05 07:27:00,S01,P008,1,4.5
T014091,2024-04-13 08:08:00,S01,P005,1,4.75
T008442,2024-03-03 10:54:00,S03,P017,1,8.5
T016253,2024-04-27 08:34:00,S03,P001,1,3.0
T004075,2024-01-31 15:06:00,S03,P002,1,3.5
T006903,2024-02-22 12:03:00,S01,P003,1,4.5
T003025,2024-01-23 11:56:00,S03,P010,1,5.25
T009721,2024-03-12 13:09:00,S03,P004,1,4.25
T016520,2024-04-29 09:56:00,S01,P003,3,4.5
T006851,2024-02-21 14:15:00,S03,P009,1,3.25
T014533,2024-04-15 18:45:00,S03,P010,1,5.25
T009860,2024-03-13 09:04:00,S03,P002,3,3.5
T014921,2024-04-18 12:27:00,S02,P017,1,8.5
T015352,2024-04-21 12:26:00,S01,P017,2,8.5
T011962,2024-03-29 15:29:00,S02,P012,1,3.5
T011630,2024-03-26 13:52:00,S03,P013,1,2.75
T004699,2024-02-04 09:39:00,S03,P006,1,5.0
T009936,2024-03-14 09:28:00,S02,P007,1,3.25
T000078,2024-01-01 09:56:00,S02,P002,1,3.5
T006946,2024-02-22 15:29:00,S02,P001,1,3.0
T016373,2024-04-28 09:50:00,S02,P004,1,4.25
T006557,2024-02-19 07:12:00,S01,P005,1,4.75
T002876,2024-01-22 11:07:00,S02,P007,1,3.25
T013747,2024-04-10 09:31:00,S02,P003,3,4.5
T007425,2024-02-25 15:25:00,S03,P006,2,5.0
T000834,2024-01-07 09:11:00,S02,P011,2,3.75
T003684,2024-01-28 08:23:00,S03,P003,1,4.5
T001175,2024-01-10 09:14:00,S01,P003,1,4.5
T003429,2024-01-27 11:43:00,S01,P004,1,4.25
T007143,2024-02-23 16:39:00,S03,P010,1,5.25
T002224,2024-01-17 10:05:00,S02,P012,2,3.5
T011809,2024-03-28 12:41:00,S01,P002,1,3.5
T001390,2024-01-11 11:31:00,S03,P009,1,3.25
T009514,2024-03-11 09:43:00,S01,P001,1,3.0
T006112,2024-02-16 10:33:00,S01,P014,1,3.95
T004569,2024-02-04 07:11:00,S01,P018,1,7.95
T013597,2024-04-09 16:53:00,S02,P005,3,4.75
T006586,2024-02-19 10:31:00,S02,P014,1,3.95
T005115,2024-02-08 09:37:00,S02,P017,1,8.5
T015350,2024-04-21 15:20:00,S01,P014,2,3.95
T008163,2024-03-02 13:12:00,S01,P005,1,4.75
T002799,2024-01-21 17:06:00,S03,P003,2,4.5
T008620,2024-03-05 08:38:00,S01,P002,1,3.5
T005887,2024-02-14 08:26:00,S01,P007,1,3.25
T012503,2024-04-01 07:25:00,S03,P013,1,2.75
T009068,2024-03-08 09:47:00,S02,P005,1,4.75
T011927,2024-03-29 08:27:00,S01,P011,1,3.75
T000018,2024-01-01 16:44:00,S01,P007,1,3.25
T013950,2024-04-11 07:07:00,S03,P014,1,3.95
T009659,2024-03-12 16:52:00,S01,P011,2,3.75
T013120,2024-04-06 08:18:00,S02,P014,2,3.95
T006766,2024-02-21 14:24:00,S01,P015,2,4.25
T000166,2024-01-02 12:42:00,S01,P005,1,4.75
T005184,2024-02-08 15:32:00,S03,P009,1,3.25
T011741,2024-03-27 09:00:00,S03,P003,1,4.5
T016467,2024-04-28 18:03:00,S03,P013,1,2.75
T009920,2024-03-14 18:40:00,S02,P005,1,4.75
T014466,2024-04-15 12:43:00,S01,P001,1,3.0
T016715,2024-04-30 17:09:00,S03,P005,2,4.75
T015995,2024-04-26 09:26:00,S01,P014,2,3.95
T012872,2024-04-04 08:33:00,S02,P016,1,2.0
T007870,2024-02-29 09:42:00,S01,P001,1,3.0
T015507,2024-04-22 11:11:00,S01,P003,1,4.5
T010556,2024-03-18 10:59:00,S03,P004,1,4.25
T006545,2024-02-19 10:50:00,S01,P010,2,5.25
T000315,2024-01-03 14:54:00,S02,P007,1,3.25
T005326,2024-02-10 09:35:00,S01,P014,2,3.95
T009673,2024-03-12 11:45:00,S02,P004,1,4.25
T014035,2024-04-12 08:28:00,S02,P012,1,3.5
T013501,2024-04-08 15:23:00,S03,P017,1,8.5
T007944,2024-02-29 09:29:00,S03,P010,1,5.25
T016610,2024-04-29 08:34:00,S03,P007,1,3.25
T005553,2024-02-11 12:39:00,S02,P018,3,7.95
T016679,2024-04-30 07:15:00,S02,P014,1,3.95
T007441,2024-02-25 14:09:00,S03,P008,1,4.5
T005090,2024-02-08 07:17:00,S01,P011,3,3.75
T016622,2024-04-30 09:06:00,S01,P017,2,8.5
T007219,2024-02-24 13:21:00,S02,P003,1,4.5
T016676,2024-04-30 08:43:00,S02,P008,1,4.5
T003183,2024-01-25 11:41:00,S01,P006,1,5.0
T012742,2024-04-03 08:00:00,S02,P005,1,4.75
T007546,2024-02-26 08:02:00,S02,P001,2,3.0
T009495,2024-03-11 17:13:00,S01,P013,1,2.75
T001408,2024-01-11 12:39:00,S03,P005,1,4.75
T006773,2024-02-21 09:48:00,S01,P011,1,3.75
T008605,2024-03-05 08:46:00,S01,P006,2,5.0
T002937,2024-01-23 15:02:00,S01,P016,1,2.0
T001837,2024-01-14 08:50:00,S03,P002,1,3.5
T013596,2024-04-09 09:00:00,S02,P008,1,4.5
T000189,2024-01-02 09:58:00,S02,P005,2,4.75
T004117,2024-02-01 11:18:00,S01,P013,1,2.75
T003328,2024-01-26 12:53:00,S01,P014,1,3.95
T014538,2024-04-15 08:47:00,S03,P011,1,3.75
T002699,2024-01-21 17:14:00,S01,P002,2,3.5
T015249,2024-04-20 13:47:00,S03,P010,2,5.25
T013425,2024-04-08 09:04:00,S01,P010,1,5.25
T005570,2024-02-11 09:55:00,S02,P017,1,8.5
T012498,2024-04-01 08:45:00,S03,P004,2,4.25
T002470,2024-01-19 07:52:00,S02,P001,2,3.0
T013130,2024-04-06 07:51:00,S02,P005,1,4.75
T015165,2024-04-20 07:42:00,S01,P006,1,5.0
T008356,2024-03-03 10:51:00,S02,P015,1,4.25
T006085,2024-02-15 12:35:00,S03,P017,1,8.5
T004853,2024-02-06 08:17:00,S02,P006,1,5.0
T010976,2024-03-22 09:28:00,S02,P017,1,8.5
T004723,2024-02-05 13:23:00,S01,P003,1,4.5
T004083,2024-01-31 13:23:00,S03,P010,2,5.25
T005904,2024-02-14 08:02:00,S02,P014,1,3.95
T008128,2024-03-02 08:07:00,S01,P014,1,3.95
T015895,2024-04-25 15:22:00,S01,P005,1,4.75
T013434,2024-04-08 12:03:00,S01,P016,2,2.0
T007633,2024-02-27 07:10:00,S01,P005,2,4.75
T016662,2024-04-30 11:56:00,S02,P017,1,8.5
T001105,2024-01-09 11:11:00,S02,P005,1,4.75
T013814,2024-04-10 13:16:00,S03,P001,1,3.0
T004957,2024-02-07 14:50:00,S01,P013,1,2.75
T003256,2024-01-25 08:05:00,S03,P006,1,5.0
